class,contributors_enabled,default_profile,default_profile_image,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,listed_count,notifications,profile_background_tile,profile_use_background_image,statuses_count,utc_offset,verified,created_at_encoded,created_at_user_encoded,display_url_encoded,expanded_url_encoded,lang_encoded,profile_background_color_encoded,profile_background_image_url_encoded,profile_background_image_url_https_encoded,profile_banner_url_encoded,profile_image_url_encoded,profile_image_url_https_encoded,profile_link_color_encoded,profile_sidebar_border_color_encoded,profile_sidebar_fill_color_encoded,profile_text_color_encoded,time_zone_encoded,translator_type_encoded,url_encoded,url_urls_url_encoded,user_description_encoded,user_location_encoded,user_name_encoded,user_screen_name_encoded
0,0,1,0,13473,0,5459,0,698,1,1,0,0,247,0,0,1,36960,0,1,6761,6823,788,802,1,3,1,1,6573,6805,6805,3,3,3,2,1,1,809,809,6777,1139,6493,6823
0,0,1,0,541,0,956,0,186,0,1,0,0,30,0,0,1,1784,0,1,6762,6824,8,8,1,3,1,1,3,6806,6806,3,3,3,2,1,1,8,8,6778,6,6494,6824
0,0,0,0,988,0,53525,0,964,1,0,0,0,389,0,0,1,92209,0,1,6763,6825,789,803,1,14,1,1,6574,6807,6807,327,1,3,2,1,1,810,810,6779,1140,6495,6825
0,0,0,0,4235,0,95425,0,4362,1,0,0,0,427,0,0,1,8482,0,1,6764,6826,790,804,1,145,1,1,6575,6808,6808,38,5,5,2,1,1,811,811,6780,1141,6496,6826
0,0,0,0,5902,0,670957,0,1361,1,0,0,0,6161,0,0,0,22897,0,1,6765,6827,791,805,1,1,1,1,6576,6809,6809,7,1,1,1,1,1,812,812,6781,6,6497,6827
0,0,0,0,122071,0,13291575,0,1343,0,0,1,0,29406,0,0,0,56348,0,1,6766,6828,792,806,1,14,1,1,6577,6810,6810,38,1,3,2,1,1,813,813,6782,2,6498,6828
0,0,0,0,72960,0,37355,0,889,1,1,0,0,400,0,1,0,3496,0,1,6767,6829,793,807,1,146,42,42,6578,6811,6811,328,4,22,1,1,2,814,814,6783,11,6499,6829
0,0,1,0,7229,0,3047,0,1936,0,0,0,0,103,0,0,1,8056,0,1,6768,6830,794,808,1,3,1,1,6579,6812,6812,3,3,3,2,1,1,815,815,6784,1142,6500,6830
0,0,1,0,5909,0,5791,0,1019,1,0,0,0,188,0,0,1,12998,0,1,6769,6831,795,809,1,3,1,1,3,6813,6813,3,3,3,2,1,1,816,816,6785,1143,6501,6831
0,0,0,0,983,0,112121,0,1058,0,0,0,0,1198,0,0,1,11744,0,1,6770,6832,796,810,1,1,42,42,6580,6814,6814,162,22,25,21,1,1,817,817,6786,118,6502,6832
0,0,0,0,103,0,53702,0,1154,0,0,0,0,1045,0,0,1,61478,0,1,6771,6833,797,811,1,147,1,1,6581,6815,6815,329,4,3,2,1,1,818,818,6787,6,6503,6833
0,0,0,0,15054,0,7784,0,979,1,0,0,0,213,0,0,1,22999,0,1,6772,6834,798,812,1,148,1,1,6582,6816,6816,330,1,108,96,1,1,819,819,6788,39,6504,6834
0,0,0,0,7973,0,5081,0,423,1,0,0,0,88,0,1,1,3996,0,1,6773,6835,799,813,1,3,1,1,6583,6817,6817,38,4,3,2,1,1,820,820,6789,1144,6505,6835
0,0,0,0,35219,0,12773,0,2425,1,1,0,0,235,0,0,1,83849,0,1,6774,6836,800,814,1,23,10,10,6584,6818,6818,139,2,10,2,1,1,821,821,6790,1145,6506,6836
0,0,0,0,84646,0,102741,0,1505,0,0,0,0,2500,0,1,1,104191,0,1,6775,6837,8,8,1,14,12,12,6585,6819,6819,94,1,109,97,1,2,8,8,6791,6,6507,6837
0,0,0,0,29183,0,652974,0,8055,1,0,0,0,4898,0,0,1,319214,0,1,6776,6838,801,815,1,149,1,1,6586,6820,6820,38,4,110,2,1,1,822,822,6792,1146,6508,6838
0,0,0,0,1368,0,75730,0,773,1,1,0,0,464,0,0,1,13223,0,1,6777,6839,8,8,1,33,80,80,6587,6821,6821,165,15,19,15,1,1,8,8,6793,10,6509,6839
0,0,0,0,6008,0,12437,0,4885,0,0,0,0,272,0,1,1,6632,0,1,6778,6840,8,8,1,3,1,1,6588,6822,6822,38,4,3,2,1,1,8,8,6794,1147,6510,6840
0,0,1,0,448,0,2599,0,758,1,0,0,0,129,0,0,1,6058,0,1,6779,6841,802,816,1,3,1,1,6589,6823,6823,3,3,3,2,1,1,823,823,6795,1148,6511,6841
0,0,0,0,13823,0,37917,0,2514,1,0,0,0,1052,0,1,1,26042,0,1,6780,6842,803,817,1,3,1,1,6590,6824,6824,38,4,3,2,1,1,824,824,6796,1149,6512,6842
0,0,0,0,8242,0,5372,0,606,1,1,0,0,99,0,1,1,2888,0,1,6781,6843,804,818,1,3,1,1,6591,6825,6825,38,4,3,2,1,1,825,825,6797,1150,6513,6843
0,0,0,0,5178,0,3897,0,796,1,0,0,0,46,0,0,1,3687,0,1,6782,6844,805,819,1,23,10,10,6592,6826,6826,139,2,10,2,1,1,826,826,6798,1151,6514,6844
0,0,0,0,40362,0,2650,0,3891,0,1,0,0,73,0,0,0,31386,0,1,6783,6845,806,820,1,1,5,5,6593,6827,6827,26,1,1,1,1,1,827,827,6799,1152,6515,6845
0,0,0,0,47940,0,7098,0,4827,1,0,0,0,180,0,0,0,30519,0,1,6784,6846,807,821,1,1,1,1,6594,6828,6828,50,1,1,1,1,1,828,828,6800,1153,6516,6846
0,0,0,0,16355,0,2007,0,931,1,1,0,0,67,0,0,0,28520,0,1,6785,6847,808,822,1,1,10,10,6595,6829,6829,331,1,1,1,1,1,829,829,6801,1154,6517,6847
0,0,0,0,6993,0,38101,0,374,1,1,0,0,352,0,0,0,61769,0,1,6786,6848,809,823,1,150,1,1,6596,6830,6830,38,4,3,2,1,1,830,830,6802,1155,6518,6848
0,0,0,0,5503,0,363181,0,19413,1,0,0,0,7257,0,0,1,44635,0,1,6787,6849,810,824,1,14,1,1,6597,6831,6831,332,4,22,2,1,1,831,831,6803,64,6519,6849
0,0,0,0,6069,0,1335,0,870,1,1,0,0,43,0,1,1,4955,0,1,6788,6850,8,8,1,151,1,1,6598,6832,6832,333,4,111,98,1,1,8,8,6804,6,6520,6850
0,0,0,0,12193,0,39560,0,2915,1,0,0,0,594,0,0,1,16384,0,1,6789,6851,811,825,1,152,1,1,6599,6833,6833,153,3,112,2,1,1,832,832,6805,1156,6521,6851
0,0,1,0,1466,0,93465,0,6,1,0,0,0,593,0,0,1,6964,0,1,6790,6852,812,826,1,3,1,1,6600,6834,6834,3,3,3,2,1,1,833,833,6806,1157,6522,6852
0,0,0,0,1951,0,3289,0,516,1,0,0,0,89,0,0,1,3801,0,1,6791,6853,813,827,1,40,7,7,6601,6835,6835,176,23,26,2,1,1,834,834,6807,1158,6523,6853
0,0,0,0,4527,0,10790,0,4397,1,1,0,0,562,0,0,0,29615,0,1,6792,6854,8,8,1,1,5,5,6602,6836,6836,28,1,1,1,1,1,8,8,6808,1113,6524,6854
0,0,0,0,14825,0,13680,0,3701,1,1,0,0,370,0,1,1,10932,0,1,6793,6855,814,828,1,3,1,1,6603,6837,6837,334,4,3,2,1,2,835,835,6809,1159,6525,6855
0,0,1,0,54460,0,124997,0,1668,1,0,0,0,1111,0,0,1,22164,0,1,6794,6856,815,829,1,4,3,3,6604,6838,6838,3,3,3,2,1,1,836,836,6810,10,6526,6856
0,0,0,0,1414,0,78387,0,967,1,0,0,0,229,0,0,1,6012,0,1,6795,6857,816,830,1,10,1,1,6605,6839,6839,8,4,3,2,1,1,837,837,6811,1148,6527,6857
0,0,0,0,7449,0,983,0,456,1,1,0,0,41,0,0,0,5333,0,1,6796,6858,817,831,1,1,1,1,6606,6840,6840,8,1,1,1,1,1,838,838,6812,1160,6528,6858
0,0,0,0,559,0,1459,0,604,1,0,0,0,155,0,1,1,6465,0,1,6797,6859,8,8,1,18,8,8,3,6841,6841,162,7,7,4,1,1,8,8,6813,1113,6529,6859
0,0,0,0,11023,0,8999,0,1367,1,1,0,0,64,0,0,0,10339,0,1,6798,6860,818,832,1,1,2,2,6607,6842,6842,47,1,1,1,1,1,839,839,6814,510,6530,6860
0,0,0,0,2516,0,8285,0,88,1,0,0,0,33,0,0,0,3258,0,1,6799,6861,819,833,1,1,1,1,6608,6843,6843,5,1,1,1,1,1,840,840,6815,445,6531,6861
0,0,1,0,20902,0,59822,0,33318,1,1,0,0,1600,0,0,1,15117,0,1,6800,6862,820,834,1,3,1,1,6609,6844,6844,3,3,3,2,1,1,841,841,6816,122,6532,6862
0,0,0,0,21754,0,2481,0,1590,1,0,0,0,112,0,0,0,8111,0,1,6801,6863,821,835,1,1,1,1,6610,6845,6845,7,1,1,1,1,1,842,842,6817,1161,6533,6863
0,0,0,0,2193,0,12398,0,573,1,0,0,0,356,0,0,1,2702,0,1,6802,6864,822,836,1,3,1,1,6611,6846,6846,38,1,3,2,1,1,843,843,6818,17,6534,6864
0,0,1,0,9465,0,867,0,937,1,0,0,0,26,0,0,1,6324,0,1,6803,6865,8,8,1,3,1,1,6612,6847,6847,3,3,3,2,1,1,8,8,6819,1162,6535,6865
0,0,0,0,5577,0,13428,0,311,1,0,0,0,391,0,0,1,200,0,1,6804,6866,8,8,1,153,1,1,6613,6848,6848,335,3,3,2,1,1,8,8,6820,6,6536,6866
0,0,0,0,368,0,17691,0,587,0,1,0,0,302,0,0,1,2313,0,1,6805,6867,823,837,1,3,1,1,6614,6849,6849,38,4,3,2,1,1,844,844,6821,1163,6537,6867
0,0,1,0,2569,0,6973,0,1107,0,0,0,0,231,0,0,1,8529,0,1,6806,6868,8,8,1,3,1,1,6615,6850,6850,3,3,3,2,1,1,8,8,6822,1164,6538,6868
0,0,0,0,8769,0,15371,0,3477,1,1,0,0,683,0,0,1,62069,0,1,6807,6869,8,8,1,52,115,115,6616,6851,6851,38,44,53,2,1,1,8,8,6823,643,6539,6869
0,0,0,0,3374,0,2549,0,1118,1,0,0,0,87,0,1,1,6750,0,1,6808,6870,824,838,1,154,11,11,6617,6852,6852,336,83,113,99,1,1,845,845,6824,1135,6540,6870
0,0,1,0,22926,0,433886,0,170,0,1,0,0,977,0,0,1,24125,0,1,6809,6871,825,839,1,3,1,1,6618,6853,6853,3,3,3,2,1,1,846,846,6825,1165,6541,6871
0,0,0,0,9385,0,12276,0,477,1,1,0,0,334,0,0,1,4976,0,1,6810,6872,826,840,1,17,4,4,6619,6854,6854,105,4,4,2,1,1,847,847,6826,6,6542,6872
0,0,0,0,1350,0,4276,0,2570,1,0,0,0,192,0,1,1,22608,0,1,6811,6873,827,841,1,155,1,1,6620,6855,6855,337,4,114,100,1,1,848,848,6827,33,6543,6873
0,0,0,0,5729,0,14341,0,66,0,1,0,0,334,0,0,0,9259,0,1,6812,6874,828,842,1,1,1,1,6621,6856,6856,7,1,1,1,1,1,849,849,6828,6,6544,6874
0,0,1,0,624,0,1012,0,1671,1,1,0,0,65,0,0,1,4689,0,1,6813,6875,829,843,1,3,1,1,6622,6857,6857,3,3,3,2,1,1,850,850,6829,663,6545,6875
0,0,0,0,24550,0,7405,0,3422,1,1,0,0,277,0,1,0,22268,0,1,6814,6876,830,844,1,156,2,2,6623,6858,6858,338,1,115,2,1,1,851,851,6830,1166,6546,6876
0,0,0,0,96,0,3752,0,2057,1,1,0,0,79,0,1,1,19599,0,1,6815,6877,831,845,1,3,1,1,6624,6859,6859,38,4,3,2,1,1,852,852,6831,388,6547,6877
0,0,0,0,2366,0,5499,0,1600,1,1,0,0,104,0,1,1,3591,0,1,6816,6878,832,846,1,18,8,8,6625,6860,6860,5,7,7,4,1,1,853,853,6832,1167,6548,6878
0,0,1,0,4895,0,2216,0,1457,1,0,0,0,108,0,0,1,3923,0,1,6817,6879,8,8,1,3,1,1,6626,6861,6861,3,3,3,2,1,1,8,8,6833,1168,6549,6879
0,0,0,0,17012,0,7121,0,6690,1,0,0,0,46,0,0,1,12258,0,1,6818,6880,833,847,1,157,6,6,6627,6862,6862,83,84,116,101,1,1,854,854,6834,1169,6550,6880
0,0,1,0,57652,0,6513,0,768,1,1,0,0,445,0,0,1,64820,0,1,6819,6881,834,848,1,3,1,1,6628,6863,6863,3,3,3,2,1,1,855,855,6835,1170,6551,6881
0,0,0,0,4608,0,4222,0,1214,1,0,0,0,117,0,0,0,18040,0,1,6820,6882,835,849,1,1,1,1,6629,6864,6864,7,1,1,1,1,1,856,856,6836,1171,6552,6882
0,0,0,0,4965,0,13544,0,3927,1,1,0,0,311,0,0,1,14009,0,1,6821,6883,836,850,1,158,2,2,6630,6865,6865,339,4,2,2,1,1,857,857,6837,1172,6553,6883
0,0,1,0,3793,0,3305,0,1125,1,0,0,0,230,0,0,1,7239,0,1,6822,6884,837,851,1,3,1,1,6631,6866,6866,3,3,3,2,1,1,858,858,6838,92,6554,6884
0,0,0,0,2106,0,3910,0,1678,1,0,0,0,142,0,0,1,5543,0,1,6823,6885,838,852,1,39,42,42,3,6867,6867,340,4,25,21,1,1,859,859,6839,1173,6555,6885
0,0,0,0,40928,0,18507,0,9259,0,1,0,0,215,0,0,1,74439,0,1,6824,6886,839,853,1,159,1,1,6632,6868,6868,7,85,117,102,1,1,860,860,6840,1174,6556,6886
0,0,0,0,7514,0,2577,0,1712,1,0,0,0,99,0,1,1,10037,0,1,6825,6887,840,854,1,3,1,1,6633,6869,6869,32,4,3,2,1,1,861,861,6841,499,6557,6887
0,0,1,0,4765,0,5973,0,685,1,0,0,0,158,0,0,1,24011,0,1,6826,6888,841,855,1,3,1,1,6634,6870,6870,3,3,3,2,1,1,862,862,6842,6,6558,6888
0,0,0,0,101114,0,155013,0,38,1,0,0,0,757,0,0,1,75521,0,1,6827,6889,842,856,1,3,1,1,6635,6871,6871,38,3,3,2,1,1,863,863,6843,1175,6559,6889
0,0,0,0,384,0,66833,0,1001,1,0,0,0,1603,0,0,1,7862,0,1,6828,6890,843,857,1,3,1,1,6636,6872,6872,38,3,3,2,1,1,864,864,6844,6,6560,6890
0,0,0,0,20603,0,920430,0,967,0,0,1,0,10227,0,0,0,25851,0,1,6829,6891,844,858,1,160,22,22,6637,6873,6873,26,4,22,103,1,1,865,865,6845,12,6561,6891
0,0,0,0,1588,0,1574,0,2094,1,1,0,0,32,0,0,0,12519,0,1,6830,6892,845,859,1,1,10,10,6638,6874,6874,11,1,1,1,1,1,866,866,6846,1176,6562,6892
0,0,0,0,710,0,3898,0,309,0,1,0,0,37,0,0,0,1187,0,1,6831,6893,846,860,1,1,1,1,6639,6875,6875,31,1,1,1,1,1,867,867,6847,242,6563,6893
0,0,0,0,4392,0,10024,0,5357,1,0,0,0,238,0,0,0,10550,0,1,6832,6894,8,8,1,1,5,5,6640,6876,6876,32,1,1,1,1,1,8,8,6848,1177,6564,6894
0,0,0,0,40570,0,3399,0,1773,0,1,0,0,103,0,0,0,44214,0,1,6833,6895,847,861,1,1,2,2,6641,6877,6877,5,1,1,1,1,1,868,868,6849,1178,6565,6895
0,0,0,0,3098,0,4643,0,201,1,0,0,0,66,0,0,1,3677,0,1,6834,6896,848,862,1,161,1,1,6642,6878,6878,341,4,3,2,1,1,869,869,6850,1179,6566,6896
0,0,0,0,1750,0,3628,0,1791,0,0,0,0,174,0,1,0,7483,0,1,6835,6897,849,863,1,162,80,80,6643,6879,6879,342,4,19,15,1,1,870,870,6851,1180,6567,6897
0,0,0,0,13181,0,2063,0,1107,0,0,0,0,79,0,1,1,26585,0,1,6836,6898,850,864,1,163,9,9,6644,6880,6880,7,86,118,104,1,1,871,871,6852,33,6568,6898
0,0,1,0,3310,0,4660,0,376,1,0,0,0,92,0,0,1,3788,0,1,6837,6899,8,8,1,3,1,1,6645,6881,6881,3,3,3,2,1,1,8,8,6853,1181,6569,6899
0,0,1,0,29695,0,308037,0,29782,1,0,0,0,3054,0,0,1,81016,0,1,6838,6900,851,865,1,3,1,1,6646,6882,6882,3,3,3,2,1,1,872,872,6854,17,6570,6900
0,0,1,0,934,0,851,0,106,1,0,0,0,10,0,0,1,2404,0,1,6839,6901,8,8,1,3,1,1,3,6883,6883,3,3,3,2,1,1,8,8,6855,1182,6571,6901
0,0,0,0,46907,0,11793,0,1436,0,1,0,0,130,0,0,1,11547,0,1,6840,6902,8,8,1,53,88,88,6647,6884,6884,194,2,22,2,1,1,8,8,6856,171,6572,6902
0,0,0,0,1387,0,5291,0,1422,1,0,0,0,198,0,0,1,5899,0,1,6841,6903,852,866,1,3,1,1,6648,6885,6885,343,4,3,2,1,1,873,873,6857,1183,6573,6903
0,0,0,0,17864,0,6112,0,2136,1,0,0,0,231,0,0,0,36678,0,1,6842,6904,853,867,1,1,2,2,6649,6886,6886,32,1,1,1,1,1,874,874,6858,1184,6574,6904
0,0,0,0,8998,0,18804,0,2417,0,0,0,0,569,0,0,0,95047,0,1,6843,6905,854,868,1,1,2,2,6650,6887,6887,153,1,1,1,1,1,875,875,6859,193,6575,6905
0,0,0,0,1148,0,9246,0,373,1,1,0,0,76,0,0,0,1527,0,1,6844,6906,8,8,1,1,1,1,6651,6888,6888,7,1,1,1,1,1,8,8,6860,1185,6576,6906
0,0,0,0,29532,0,2722,0,559,0,1,0,0,98,0,0,1,98045,0,1,618,6907,855,869,1,164,7,7,6652,6889,6889,344,4,11,7,1,1,876,876,6861,434,6577,6907
0,0,0,0,12021,0,44713,0,528,1,0,0,0,389,0,0,1,14770,0,1,6845,6908,856,870,1,14,10,10,6653,6890,6890,38,44,119,2,1,1,877,877,6862,1186,6578,6908
0,0,0,0,26086,0,282514,0,1685,1,1,0,0,3044,0,0,1,26384,0,1,6846,6909,857,871,1,12,6,6,6654,6891,6891,132,8,8,5,1,1,878,878,6863,6,6579,6909
0,0,0,0,2130,0,36966,0,2215,1,0,0,0,749,0,0,1,5993,0,1,6847,6910,8,8,1,165,1,1,6655,6892,6892,38,78,120,105,1,1,8,8,6864,17,6580,6910
0,0,1,0,22275,0,5618,0,3600,1,0,0,0,194,0,0,1,31374,0,1,6848,6911,858,872,1,3,1,1,3,6893,6893,3,3,3,2,1,1,879,879,6865,17,6581,6911
0,0,1,0,17378,0,4243,0,775,1,0,0,0,109,0,0,1,12447,0,1,6849,6912,8,8,1,3,1,1,6656,6894,6894,3,3,3,2,1,1,8,8,6866,30,6582,6912
0,0,0,0,5524,0,34928,0,1053,0,0,0,0,341,0,1,1,11006,0,1,6850,6913,859,873,1,3,1,1,6657,6895,6895,38,3,3,2,1,1,880,880,22,833,6583,6913
0,0,0,0,965,0,117488,0,1059,1,0,0,0,2407,0,0,1,27574,0,1,89,6914,860,874,1,14,1,1,6658,6896,6896,345,4,121,2,1,1,881,881,6867,1148,6584,6914
0,0,0,0,27077,0,21260,0,4918,0,0,0,0,256,0,0,0,99509,0,1,6851,6915,861,875,1,3,1,1,6659,6897,6897,38,4,3,2,1,1,882,882,6868,1187,6585,6915
0,0,0,0,79859,0,109394,0,1666,0,1,0,0,1717,0,1,0,15804,0,1,6852,6916,862,876,1,1,1,1,6660,6898,6898,346,1,122,1,1,2,883,883,6869,6,6586,6916
0,0,0,0,7,0,12047,0,1447,0,0,0,0,382,0,1,1,59887,0,1,6853,6917,863,877,1,166,80,80,6661,6899,6899,26,4,19,15,1,2,884,884,6870,10,6587,6917
0,0,0,0,695,0,12116,0,422,0,1,0,0,58,0,0,0,3520,0,1,6854,6918,864,878,1,1,1,1,6662,6900,6900,7,1,1,1,1,1,885,885,6871,1188,6588,6918
0,0,0,0,23,0,24333,0,233,0,0,0,0,1437,0,1,1,54064,0,1,6855,6919,865,879,1,1,1,1,6663,6901,6901,347,4,123,106,1,1,886,886,6872,10,6589,6919
0,0,0,0,525,0,2244,0,1919,0,0,0,0,132,0,0,1,3887,0,1,6856,6920,8,8,1,33,80,80,6664,6902,6902,348,1,19,15,1,1,8,8,6873,1189,6590,6920
0,0,1,0,3110,0,6773,0,926,0,0,0,0,192,0,0,1,13935,0,1,6857,6921,866,880,1,3,1,1,6665,6903,6903,3,3,3,2,1,1,887,887,6874,10,6591,6921
0,0,0,0,14917,0,13675,0,1406,1,1,0,0,245,0,1,1,21156,0,1,6858,6922,867,881,1,3,1,1,6666,6904,6904,38,4,3,2,1,1,888,888,6875,1190,6592,6922
0,0,0,0,1577,0,5171,0,1139,1,1,0,0,219,0,0,1,11767,0,1,6859,6923,868,882,1,167,7,7,6667,6905,6905,9,87,124,1,1,1,889,889,6876,33,6593,6923
0,0,0,0,2451,0,102263,0,2907,1,0,0,0,2151,0,1,1,21172,0,1,6860,6924,869,883,1,1,42,42,6668,6906,6906,7,1,125,2,1,1,890,890,6877,643,6594,6924
0,0,0,0,8449,0,118302,0,1463,0,0,0,0,607,0,0,0,1483,0,1,6861,6925,8,8,1,1,1,1,6669,6907,6907,7,1,1,1,1,1,8,8,6878,1191,6595,6925
0,0,1,0,25845,0,5343,0,789,0,0,0,0,205,0,0,1,43556,0,1,6862,6926,8,8,1,3,1,1,6670,6908,6908,3,3,3,2,1,1,8,8,6879,6,6596,6926
0,0,1,0,1857,0,5983,0,462,0,0,0,0,167,0,0,1,7872,0,1,6863,6927,870,884,1,3,1,1,6671,6909,6909,3,3,3,2,1,1,891,891,6880,30,6597,6927
0,0,0,0,4636,0,204329,0,928,0,0,0,0,3509,0,0,1,13335,0,1,6864,6928,871,885,1,10,1,1,6672,6910,6910,38,5,5,2,1,1,892,892,6881,388,6598,6928
0,0,0,0,11652,0,3718,0,1916,1,1,0,0,116,0,0,1,19895,0,1,6865,6929,872,886,1,23,10,10,6673,6911,6911,139,2,10,2,1,1,893,893,6882,1192,6599,6929
0,0,0,0,25957,0,5454,0,7005,1,0,0,0,198,0,1,1,69438,0,1,6866,6930,8,8,1,2,88,88,6674,6912,6912,2,2,2,2,1,1,8,8,6883,1193,6600,6930
0,0,0,0,8984,0,6961,0,2020,1,1,0,0,303,0,0,1,37519,0,1,6867,6931,873,887,1,14,1,1,6675,6913,6913,349,4,22,107,1,1,894,894,6884,1194,6601,6931
0,0,0,0,1375,0,1751,0,1316,1,0,0,0,166,0,0,1,12185,0,1,6868,6932,874,888,1,10,5,5,6676,6914,6914,38,4,5,2,1,1,895,895,6885,1195,6602,6932
0,0,0,0,489,0,734,0,775,0,0,0,0,45,0,1,1,3467,0,1,6869,6933,8,8,1,3,1,1,6677,6915,6915,38,4,3,2,1,1,8,8,6886,647,6603,6933
0,0,1,0,19553,0,86785,0,443,0,0,0,0,595,0,0,1,2605,0,1,6870,6934,8,8,1,3,1,1,6678,6916,6916,3,3,3,2,1,1,8,8,6887,643,6604,6934
0,0,0,0,357,0,24211,0,4,1,0,0,0,441,0,1,1,3046,0,1,6871,6935,875,889,1,10,1,1,6679,6917,6917,38,5,5,2,1,1,896,896,6888,1196,6605,6935
0,0,1,0,25,0,3103,0,402,1,0,0,0,200,0,0,1,5412,0,0,6872,6936,876,890,1,3,1,1,3,6918,6918,3,3,3,2,1,1,897,897,6889,1197,6606,6936
0,0,0,0,7842,0,3902,0,2322,1,0,0,0,88,0,0,0,13870,0,0,6873,6937,877,891,1,17,1,1,6680,6919,6919,105,4,3,2,1,1,898,898,6890,1198,6607,6937
0,0,0,0,1235,0,16650943,1,1127,1,0,1,0,112295,0,0,0,277948,0,1,6874,6938,878,892,1,168,2,2,6681,6920,6920,350,4,2,2,1,2,899,899,6891,33,6608,6938
0,0,0,0,6463,0,6452,0,1633,1,0,0,0,252,0,0,1,6951,0,1,6875,6939,879,893,1,1,9,9,6682,6921,6921,162,1,22,108,1,1,900,900,6892,33,6609,6939
0,0,0,0,868,0,980,0,970,1,0,0,0,54,0,0,0,13508,0,1,6876,6940,880,894,1,3,1,1,6683,6922,6922,38,4,3,2,1,1,901,901,6893,1199,6610,6940
0,0,0,0,5314,0,3063,0,1898,1,1,0,0,96,0,1,1,8856,0,1,6877,6941,881,895,1,169,22,22,6684,6923,6923,28,1,18,109,1,1,902,902,6894,1148,6611,6941
0,0,0,0,163,0,187585,0,194,0,0,0,0,179,0,0,1,2684,0,1,6878,6942,882,896,1,170,1,1,6685,6924,6924,7,4,3,2,1,2,903,903,6895,1200,6612,6942
0,0,1,0,9807,0,20278,0,4339,0,1,0,0,328,0,0,1,30276,0,1,6879,6943,883,897,1,3,1,1,6686,6925,6925,3,3,3,2,1,1,904,904,6896,1201,6613,6943
0,0,0,0,2644,0,6163,0,2062,1,0,0,0,217,0,0,1,22128,0,1,6880,6944,884,898,1,14,1,1,6687,6926,6926,351,88,126,110,1,1,905,905,6897,10,6614,6944
0,0,0,0,57740,0,18387,0,1987,1,1,0,0,258,0,1,1,59515,0,1,6881,6945,885,899,1,12,6,6,6688,6927,6927,132,8,8,5,1,1,906,906,6898,1202,6615,6945
0,0,0,0,15091,0,2019,0,1049,1,1,0,0,127,0,1,1,29847,0,1,6882,6946,886,900,1,171,6,6,6689,6928,6928,7,89,127,111,1,1,907,907,6899,1203,6616,6946
0,0,0,0,7624,0,1751140,0,3873,1,0,0,0,19186,0,1,1,55093,0,1,6883,6947,887,901,1,2,2,2,6690,6929,6929,2,2,2,2,1,1,908,908,6900,1204,6617,6947
0,0,0,0,10707,0,3314,0,2004,1,0,0,0,90,0,1,1,30585,0,1,6884,6948,888,902,1,172,13,13,6691,6930,6930,50,4,128,112,1,1,909,909,6901,10,6618,6948
0,0,0,0,2973,0,2789,0,3620,0,0,0,0,73,0,0,0,1936,0,1,6885,6949,889,903,1,1,1,1,6692,6931,6931,32,1,1,1,1,1,910,910,6902,1205,6619,6949
0,0,0,0,826,0,21638,0,776,1,0,0,0,609,0,0,1,84464,0,1,6886,6950,890,904,1,173,1,1,6693,6932,6932,38,4,22,2,1,1,911,911,6903,1206,6620,6950
0,0,1,0,903,0,5112,0,995,1,0,0,0,166,0,0,1,17008,0,1,6887,6951,891,905,1,3,1,1,6694,6933,6933,3,3,3,2,1,1,912,912,6904,6,6621,6951
0,0,0,0,1550,0,16108,0,2061,0,1,0,0,399,0,0,0,8385,0,1,303,6952,892,906,1,1,1,1,6695,6934,6934,32,1,1,1,1,1,913,913,6905,1207,6622,6952
0,0,0,0,200,0,173726,0,449,1,0,0,0,955,0,0,0,6042,0,1,6888,6953,893,907,1,174,1,1,6696,6935,6935,7,4,3,2,1,1,914,914,6906,1208,6623,6953
0,0,0,0,1895,0,4012,0,1462,0,1,0,0,140,0,0,0,5758,0,1,6889,6954,894,908,1,1,1,1,6697,6936,6936,9,1,1,1,1,1,915,915,6907,92,6624,6954
0,0,0,0,22,0,1937396,0,1408,1,0,0,0,13459,0,0,1,44325,0,1,6890,6955,895,909,1,39,42,42,6698,6937,6937,162,22,25,21,1,1,916,916,6908,647,6625,6955
0,0,0,0,224980,0,106482,0,3973,0,0,0,0,1646,0,1,1,38,0,1,6891,6956,8,8,1,175,1,1,6699,6938,6938,352,4,129,113,1,1,8,8,6909,1209,6626,6956
0,0,1,0,258,0,7107,0,1388,1,0,0,0,167,0,0,1,1207,0,1,6892,6957,896,910,1,3,1,1,6700,6939,6939,3,3,3,2,1,1,917,917,6910,1210,6627,6957
0,0,0,0,2621,0,12324,0,769,0,0,0,0,176,0,0,1,6976,0,1,6893,6958,8,8,1,3,1,1,6701,6940,6940,353,3,3,2,1,1,8,8,22,118,6628,6958
0,0,0,0,1378,0,13721,0,4611,1,0,0,0,494,0,0,1,19344,0,1,6894,6959,897,911,1,176,1,1,6702,6941,6941,38,1,130,2,1,1,918,918,6911,1134,6629,6959
0,0,0,0,4427,0,270100,0,906,1,0,0,0,4200,0,0,1,11192,0,1,6895,6960,898,912,1,177,6,6,6703,6942,6942,7,4,131,114,1,1,919,919,6912,1211,6630,6960
0,0,0,0,4566,0,11989,0,1407,1,0,0,0,146,0,0,1,4616,0,1,6896,6961,899,913,1,1,1,1,6704,6943,6943,50,1,1,1,1,1,920,920,6913,1212,6631,6961
