verified,geo_enabled,profile_use_background_image,default_profile,followers_count,friends_count,listed_count,favourites_count,statuses_count,probe_timestamp_encoded,user_name_encoded,user_screen_name_encoded,user_description_encoded,user_created_at_encoded,url_encoded,lang_encoded,protected_encoded,class
0,0,1,1,0,15,0,0,2,11370,22936,24513,13394,24405,1,1,1,1
0,0,1,1,61,3684,0,1947,3591,23578,22937,24514,13395,24406,1,1,1,1
0,0,1,1,0,0,0,0,2,11151,22938,24515,5,24407,1,1,1,1
0,0,1,1,65,49,2,26,61,23579,22939,24516,13396,24408,1,1,1,1
0,0,1,1,0,0,0,0,4,23580,22940,24517,5,24409,1,1,1,1
0,0,1,1,0,0,0,0,5,23581,22941,24518,5,24410,1,1,1,1
0,0,1,1,0,0,0,0,4,23582,22942,24519,5,24411,1,1,1,1
0,0,1,1,0,0,0,0,3,23583,22943,24520,5,24412,1,1,1,1
0,0,1,1,0,0,0,0,1,23584,22944,24521,5,24413,1,1,1,1
0,0,1,1,0,0,0,0,2,23585,22945,24522,13397,24414,1,1,1,1
0,0,1,1,0,0,0,0,1,23586,22946,24523,5,24415,1,1,1,1
0,0,1,1,0,0,0,0,2,23587,22947,24524,5,24416,1,1,1,1
0,0,1,1,0,0,0,0,3,23588,22948,24525,5,24417,1,1,1,1
0,0,1,1,0,0,0,0,6,23589,22949,24526,5,24418,1,1,1,1
0,0,1,1,11,70,0,11,23,23590,22950,24527,13398,24419,1,1,1,1
0,0,1,1,0,3,0,0,2,23591,22951,24528,5,24420,1,1,1,1
0,0,1,1,0,0,0,0,2,23592,22952,24529,5,24421,1,1,1,1
0,0,1,1,0,0,0,0,2,23593,22953,24530,5,24422,1,1,1,1
0,0,1,1,0,0,0,0,17,23594,22954,24531,5,24423,1,1,1,1
0,0,1,1,0,0,0,0,6,23595,22955,24532,5,24424,1,1,1,1
0,0,1,1,0,0,0,0,4,23596,22956,24533,5,24425,1,1,1,1
0,0,1,1,0,0,0,0,9,23597,22957,24534,5,24426,1,1,1,1
0,0,1,1,0,0,0,0,8,23598,22958,24535,5,24427,1,1,1,1
0,0,1,1,0,0,0,0,1,23599,13542,24536,5,24428,1,1,1,1
0,0,1,1,1,466,0,119,256,23600,22959,24537,5,24428,1,1,1,1
0,0,1,1,0,0,0,0,11,23601,22960,24538,5,24429,1,1,1,1
0,0,1,1,0,0,0,0,2,23602,22961,24539,5,24430,1,1,1,1
0,0,1,1,0,0,0,0,2,10338,8129,24540,5,24431,1,1,1,1
0,0,1,1,0,0,0,0,7,23603,22962,24541,5,24432,1,1,1,1
0,0,1,1,0,0,0,0,7,23604,22963,24542,5,24433,1,1,1,1
0,0,1,1,44,17,0,31,106,23605,22964,24543,13399,24434,1,1,1,1
0,0,1,1,0,0,0,0,2,23606,22965,24544,5,24435,1,1,1,1
0,0,1,1,0,0,0,0,11,23607,22966,24545,5,24436,1,1,1,1
0,0,1,1,3,40,0,443,81,23608,22967,24546,5,24437,1,1,1,1
0,0,1,1,0,2,0,0,6,23609,22968,24547,13400,24438,1,1,1,1
0,0,1,1,0,0,0,0,5,23610,22969,24548,5,24439,1,1,1,1
0,0,1,1,0,0,0,0,5,23611,22970,24549,5,24440,1,1,1,1
0,0,1,1,0,1,0,0,4,23612,22971,24550,5,24441,1,1,1,1
0,0,1,1,0,0,0,0,7,23604,22972,24551,5,24442,1,1,1,1
0,0,1,1,0,0,0,0,1,23613,17454,24552,5,24443,1,1,1,1
0,0,1,1,0,0,0,0,3,23614,22973,24553,5,24444,1,1,1,1
0,0,1,1,0,2,0,0,2,23615,22974,24554,13401,24445,1,1,1,1
0,0,1,1,0,0,0,0,3,23616,22975,24555,13402,24446,1,1,1,1
0,0,1,1,0,0,0,0,6,23617,22976,24556,5,24447,1,1,1,1
0,0,1,1,0,2,0,0,1,23618,22977,24557,13403,24448,1,1,1,1
0,0,1,1,0,2,0,0,5,23619,22978,24558,13404,24449,1,1,1,1
0,0,1,1,0,0,0,0,4,23620,22979,24559,5,24450,1,1,1,1
0,0,1,1,0,0,0,0,1,23621,22980,24560,5,24451,1,1,1,1
0,0,1,1,0,0,0,0,5,23622,22981,24561,5,24451,1,1,1,1
0,0,1,1,2,209,0,102,156,23623,22982,24562,5,24452,1,1,1,1
0,0,1,1,0,0,0,0,6,23624,22983,24563,5,24453,1,1,1,1
0,0,1,1,0,0,0,0,3,23625,22984,24564,5,24454,1,1,1,1
0,0,1,1,0,0,0,0,2,23626,22985,24565,5,24455,1,1,1,1
0,0,1,1,0,0,0,0,5,23627,22986,24566,5,24456,1,1,1,1
0,0,1,1,0,0,0,0,2,23628,22987,24567,5,24457,1,1,1,1
0,0,1,1,0,0,0,0,2,23629,22988,24568,5,24458,1,1,1,1
0,0,1,1,0,0,0,0,2,23630,22989,24569,5,24459,1,1,1,1
0,0,1,1,0,0,0,0,23,23631,22990,24570,5,24460,1,1,1,1
0,0,1,1,2,5,0,0,8,23632,22991,24571,13405,24461,1,1,1,1
0,0,1,1,0,0,0,0,5,23633,22992,24572,5,24462,1,1,1,1
0,0,1,1,0,0,0,0,11,23634,4730,24573,5,24463,1,1,1,1
0,0,1,1,0,0,0,0,3,23635,22993,24574,5,24464,1,1,1,1
0,0,1,1,0,0,0,0,5,23636,22994,24575,5,24465,1,1,1,1
0,0,1,1,0,0,0,0,4,23637,22995,24576,5,24466,1,1,1,1
0,0,1,1,0,0,0,0,7,23638,22996,24577,5,24467,1,1,1,1
0,0,1,1,0,2,0,0,1,23639,22997,24578,13406,24468,1,1,1,1
0,0,1,1,0,0,0,0,1,23640,22998,24579,5,24469,1,1,1,1
0,0,1,1,0,0,0,0,7,23641,22999,24580,5,24470,1,1,1,1
0,0,1,1,0,0,0,0,3,23642,23000,24581,5,24471,1,1,1,1
0,0,1,1,238,220,0,428,385,23643,23001,24582,13407,24472,1,1,1,1
0,0,1,1,0,0,0,0,1,23644,23002,24583,5,24473,1,1,1,1
0,0,1,1,0,0,0,0,7,23645,23003,24584,5,24474,1,1,1,1
0,0,1,1,0,2,0,0,5,23646,23004,24585,13408,24475,1,1,1,1
0,0,1,1,917,2138,0,20,37,23647,17109,24586,13409,24476,1,9,1,1
0,0,1,1,1,0,0,0,15,23648,23005,24587,5,24477,1,1,1,1
0,0,1,1,0,0,0,0,6,23649,23006,24588,5,24478,1,1,1,1
0,0,1,1,0,0,0,0,13,23648,23007,24589,5,24479,1,1,1,1
0,0,1,1,0,0,0,0,7,23650,23008,24590,5,24480,1,1,1,1
0,0,1,1,0,2,0,0,1,9466,23009,24591,13410,24481,1,1,1,1
0,0,1,1,0,0,0,0,7,10028,23010,24592,5,24482,1,1,1,1
0,0,1,1,206,330,2,328,44,23651,23011,24593,13411,24483,1,1,1,1
0,0,1,1,16,1258,0,731,811,23652,23012,24594,5,24484,1,9,1,1
0,0,1,1,0,0,0,0,8,23653,23013,24595,5,24485,1,1,1,1
0,0,1,1,0,0,0,0,3,23654,17697,24596,5,24486,1,1,1,1
0,0,1,1,0,1,0,0,8,23655,13451,24597,5,24487,1,1,1,1
0,0,1,1,0,0,0,0,2,23656,23014,24598,5,24488,1,1,1,1
0,0,1,1,0,0,0,0,7,23645,20934,24599,5,24489,1,1,1,1
0,0,1,1,0,0,0,0,1,23657,13590,24600,5,24490,1,1,1,1
0,0,1,1,0,0,0,0,7,23658,23015,24601,5,24491,1,1,1,1
0,0,1,1,0,0,0,0,8,23659,23016,24602,5,24492,1,1,1,1
0,0,1,1,0,0,0,0,2,23660,23017,24603,5,24493,1,1,1,1
0,0,1,1,0,0,0,0,7,23661,23018,24604,5,24494,1,1,1,1
0,0,1,1,0,0,0,0,3,23662,23019,24605,5,24495,1,1,1,1
0,0,1,1,0,1,0,0,3,23663,23020,24606,5,24496,1,1,1,1
0,0,1,1,0,0,0,0,1,23664,23021,24607,5,24497,1,1,1,1
0,0,1,1,0,0,0,0,4,23665,23022,24608,5,24498,1,1,1,1
0,0,1,1,0,2,0,0,1,23666,23023,24609,13412,24499,1,1,1,1
0,0,1,1,0,0,0,0,7,23667,23024,24610,5,24500,1,1,1,1
0,0,1,1,0,0,0,0,1,23668,23025,24611,5,24501,1,1,1,1
0,0,1,1,0,1,0,0,5,23669,23026,24612,5,24502,1,1,1,1
0,0,1,1,0,0,0,0,3,23653,23027,24613,5,24503,1,1,1,1
0,0,1,1,0,0,0,0,2,23670,23028,24614,5,24504,1,1,1,1
0,0,1,1,0,0,0,0,5,23671,16784,24615,5,24505,1,1,1,1
0,0,1,1,0,2,0,0,3,23672,23029,24616,13413,24506,1,1,1,1
0,0,1,1,0,0,0,0,2,23673,23030,24617,5,24507,1,1,1,1
0,0,1,1,0,0,0,0,9,23674,20027,24618,5,24508,1,1,1,1
0,0,1,1,0,0,0,0,9,23675,16965,24619,5,24509,1,1,1,1
0,0,1,1,1,1,0,1,7,23676,23031,24620,13414,24510,1,1,1,1
0,0,1,1,0,0,0,0,4,23677,23032,24621,5,24511,1,1,1,1
0,0,1,1,0,0,0,0,4,23678,23033,24622,5,24512,1,1,1,1
0,0,1,1,0,2,0,0,7,23679,23034,24623,13415,24513,1,1,1,1
0,0,1,1,0,0,0,0,1,23680,23035,24624,5,24514,1,1,1,1
0,0,1,1,0,2,0,0,1,23681,23036,24625,13416,24515,1,1,1,1
0,0,1,1,1,2,0,0,2,23682,23037,24626,13417,24516,1,1,1,1
0,0,1,1,0,2,0,0,7,23683,23038,24627,13418,24517,1,1,1,1
0,0,1,1,28,50,0,176,181,938,23039,24628,5,24518,1,1,1,1
0,0,1,1,0,0,0,0,6,23684,23040,24629,5,24519,1,1,1,1
0,0,1,1,0,0,0,0,1,23685,23041,24630,5,24520,1,1,1,1
0,0,1,1,0,0,0,0,9,18992,23042,24631,5,24521,1,1,1,1
0,0,1,1,0,0,0,0,6,23686,23043,24632,5,24522,1,1,1,1
0,0,1,1,0,0,0,0,3,23687,23044,24633,5,24523,1,1,1,1
0,0,1,1,0,0,0,0,2,23688,23045,24634,5,24524,1,1,1,1
0,0,1,1,0,0,0,0,1,23689,23046,24635,5,24525,1,1,1,1
0,0,1,1,0,0,0,0,5,23690,23047,24636,5,24526,1,1,1,1
0,0,1,1,0,0,0,0,3,23691,23048,24637,5,24527,1,1,1,1
0,0,1,1,0,0,0,0,1,23692,23049,24638,5,24528,1,1,1,1
0,0,1,1,0,0,0,0,1,23693,23050,24639,5,24529,1,1,1,1
0,0,1,1,0,0,0,0,11,23694,23051,24640,5,24530,1,1,1,1
0,0,1,1,0,0,0,0,7,23695,23052,24641,5,24531,1,1,1,1
0,0,1,1,60,4,0,1,41,23696,23053,24642,13419,24532,1,1,1,1
0,0,1,1,0,0,0,0,18,23697,17641,24643,5,24533,1,1,1,1
0,0,1,1,0,0,0,0,2,23698,23054,24644,5,24534,1,1,1,1
0,0,1,1,0,0,0,0,6,23690,23055,24645,5,24535,1,1,1,1
0,0,1,1,0,0,0,0,3,23699,23056,24646,5,24536,1,1,1,1
0,0,1,1,3,61,0,1,4,23700,23057,24647,5,24537,1,1,1,1
0,0,1,1,0,2,0,0,4,23701,23058,24648,13420,24538,1,1,1,1
0,0,1,1,42,76,0,4,10,23702,23059,24649,5,24539,1,1,1,1
0,0,1,1,0,0,0,0,5,23703,23060,24650,5,24540,1,1,1,1
0,0,1,1,0,0,0,0,4,23704,21452,24651,5,24541,1,1,1,1
0,0,1,1,0,0,0,0,7,23705,23061,24652,5,24542,1,1,1,1
0,0,1,1,0,2,0,0,5,23706,23062,24653,13421,24543,1,1,1,1
0,0,1,1,0,0,0,0,4,23707,23063,24654,5,24544,1,1,1,1
0,0,1,1,0,0,0,0,4,23708,23064,24655,5,24545,1,1,1,1
0,0,1,1,0,0,0,0,7,23709,23065,24656,5,24546,1,1,1,1
0,0,1,1,0,1,0,0,2,23710,23066,24657,5,24547,1,1,1,1
0,0,1,1,2,91,0,9,27,23711,18602,24658,13422,24548,1,1,1,1
0,0,1,1,51,93,0,71,11,23712,23067,24659,13423,24549,4739,1,1,1
0,0,1,1,0,2,0,0,5,23713,23068,24660,13424,24550,1,1,1,1
0,0,1,1,0,0,0,0,2,23714,23069,24661,5,24551,1,1,1,1
0,0,1,1,0,0,0,0,1,23715,23070,24662,5,24552,1,1,1,1
0,0,1,1,0,0,0,0,7,23716,23071,24663,5,24553,1,1,1,1
0,0,1,1,0,0,0,0,2,23717,23072,24664,5,24554,1,1,1,1
0,0,1,1,0,0,0,0,2,23718,23073,24665,5,24555,1,1,1,1
0,0,1,1,0,0,0,0,2,23719,23074,24666,5,24556,1,1,1,1
0,0,1,1,5,86,0,106,40,23720,23075,24667,13425,24557,1,1,1,1
0,0,1,1,0,0,0,0,7,23721,23076,24668,5,24558,1,1,1,1
0,0,1,1,0,0,0,0,5,23722,23077,24669,5,24559,1,1,1,1
0,0,1,1,0,0,0,0,15,23723,23078,24670,5,24560,1,1,1,1
0,0,1,1,0,0,0,0,5,23724,23079,24671,5,24561,1,1,1,1
0,0,1,1,0,10,0,0,2,23725,23080,24672,13426,24562,1,1,1,1
0,0,1,1,0,0,0,0,5,23726,23081,24673,5,24563,1,1,1,1
0,0,1,1,0,0,0,0,1,23727,23082,24674,5,24564,1,1,1,1
0,0,1,1,0,0,0,0,10,23728,23083,24675,5,24565,1,1,1,1
0,0,1,1,0,0,0,0,9,23729,23084,24676,5,24566,1,1,1,1
0,0,1,1,0,0,0,0,12,23730,23085,24677,5,24567,1,1,1,1
0,0,1,1,0,2,0,0,3,23731,23086,24678,13427,24568,1,1,1,1
0,0,1,1,19,20,0,14,70,23732,23087,24679,13428,24569,1,1,1,1
0,0,1,1,0,2,0,0,3,23733,23088,24680,13429,24570,1,1,1,1
0,0,1,1,0,0,0,0,2,23734,23089,24681,5,24571,1,1,1,1
0,0,1,1,0,0,0,0,1,23735,23090,24682,5,24572,1,1,1,1
0,0,1,1,53,46,1,47,69,23736,23091,24683,13430,24573,1,1,1,1
0,0,1,1,0,0,0,0,7,23737,23092,24684,5,24574,1,1,1,1
0,0,1,1,0,0,0,0,1,23738,23093,24685,5,24575,1,1,1,1
0,0,1,1,0,0,0,0,4,23739,23094,24686,5,24576,1,1,1,1
0,0,1,1,0,0,0,0,8,23740,23095,24687,5,24577,1,1,1,1
0,0,1,1,34,631,0,207,126,23741,23096,24688,5,24577,1,1,1,1
0,0,1,1,0,2,0,0,8,23742,23097,24689,5,24578,1,1,1,1
0,0,1,1,0,0,0,0,6,23743,20183,24690,5,24579,1,1,1,1
0,0,1,1,0,0,0,0,7,23744,23098,24691,5,24580,1,1,1,1
0,0,1,1,3,10,0,7,4,23745,23099,24692,13431,24581,1,1,1,1
0,0,1,1,0,0,0,0,24,23746,23100,24693,5,24582,1,1,1,1
0,0,1,1,0,0,0,0,3,23747,13762,24694,5,24583,1,1,1,1
0,0,1,1,314,334,2,515,185,23748,23101,24695,13432,24584,1,1,1,1
0,0,1,1,0,0,0,0,2,23749,23102,24696,5,24585,1,1,1,1
0,0,1,1,0,0,0,0,11,23750,23103,24697,5,24586,1,1,1,1
0,0,0,0,18,23,0,85,82,23751,23104,24698,13433,24587,4740,1,1,1
0,0,1,1,0,0,0,0,1,23752,23105,24699,5,24588,1,1,1,1
0,0,1,1,0,0,0,0,5,23753,23106,24700,5,24589,1,1,1,1
0,0,1,1,0,0,0,0,8,23754,23107,24701,5,24590,1,1,1,1
0,0,1,1,25,36,0,43,18,23755,23108,24702,13434,24591,4741,1,1,1
0,0,1,1,0,0,0,0,3,23756,20900,24703,5,24592,1,1,1,1
0,0,1,1,0,0,0,0,8,23757,23109,24704,5,24593,1,1,1,1
0,0,1,1,0,0,0,0,5,23758,23110,24705,5,24594,1,1,1,1
0,0,1,1,0,2,0,0,2,23759,23111,24706,13435,24595,1,1,1,1
0,0,1,1,217,64,1,22,166,23760,23112,24707,13436,24596,1,1,1,1
0,0,1,1,0,0,0,0,3,23761,23113,24708,5,24596,1,1,1,1
0,0,1,1,0,27,0,43,51,23762,23114,24709,13437,24597,4742,1,1,1
0,0,1,1,0,0,0,0,2,23763,23115,24710,5,24598,1,1,1,1
0,0,1,1,0,0,0,0,5,23764,15108,24711,5,24599,1,1,1,1
0,0,1,1,0,0,0,0,3,23765,23116,24712,5,24600,1,1,1,1
0,0,1,1,0,0,0,0,4,10345,20102,24713,5,24601,1,1,1,1
0,0,1,1,0,0,0,0,2,23766,23117,24714,5,24602,1,1,1,1
0,0,1,1,0,0,0,0,8,23767,20445,24715,5,24603,1,1,1,1
0,0,1,1,0,0,0,0,24,23768,23118,24716,5,24604,1,1,1,1
0,0,1,1,0,0,0,0,5,23769,23119,24717,5,24605,1,1,1,1
0,0,1,1,1,3,0,27,6,23770,23120,24718,5,24606,1,1,1,1
0,0,1,1,0,0,0,0,6,23771,23121,24719,5,24607,1,1,1,1
0,0,1,1,0,4,0,0,2,23772,23122,24720,13438,24608,1,1,1,1
0,0,1,1,0,0,0,0,10,23773,23123,24721,5,24609,1,1,1,1
0,0,1,1,0,0,0,0,7,23774,23124,24722,5,24610,1,1,1,1
0,0,1,1,0,0,0,0,3,23775,23125,24723,5,24611,1,1,1,1
0,0,1,1,0,0,0,0,17,23776,23126,24724,5,24612,1,1,1,1
0,0,1,1,0,0,0,0,4,23777,23127,24725,5,24613,1,1,1,1
0,0,1,1,0,0,0,0,3,23778,23128,24726,5,24614,1,1,1,1
0,0,1,1,0,0,0,0,3,23779,23129,24727,5,24615,1,1,1,1
0,0,1,1,0,9,0,4,3,23780,23130,24728,5,24616,1,1,1,1
0,0,0,0,358,607,1,412,288,23781,23131,24729,13439,24617,1,1,1,1
0,0,1,1,8,14,0,7,4,23782,23132,24730,13440,24618,1,1,1,1
0,0,1,1,3,93,0,5,5,23783,23133,24731,5,24619,1,1,1,1
0,0,1,1,0,0,0,0,3,23784,23134,24732,5,24620,1,1,1,1
0,0,1,1,0,0,0,0,15,23785,23135,24733,5,24621,1,1,1,1
0,0,1,1,0,0,0,0,2,23786,23136,24734,5,24622,1,1,1,1
0,0,1,1,0,0,0,0,5,23787,23137,24735,5,24623,1,1,1,1
0,0,1,1,0,7,0,4,6,23788,23138,24736,13441,24624,4743,1,1,1
0,0,1,1,0,0,0,0,1,23789,23139,24737,5,24625,1,1,1,1
0,0,1,1,0,0,0,0,5,23790,20770,24738,5,24626,1,1,1,1
0,0,1,1,0,0,0,0,1,23791,23140,24739,5,24627,1,1,1,1
0,0,1,1,0,0,0,0,7,23792,23141,24740,5,24628,1,1,1,1
0,0,1,1,0,0,0,0,6,23793,23142,24741,5,24629,1,1,1,1
0,0,1,1,128,148,0,96,97,23794,23143,24742,13442,24630,1,1,1,1
0,0,1,1,0,0,0,0,8,23795,23144,24743,5,24631,1,1,1,1
0,0,1,1,0,0,0,0,8,23796,23145,24744,5,24632,1,1,1,1
0,0,1,1,0,0,0,0,15,23797,23146,24745,5,24633,1,1,1,1
0,0,1,1,0,0,0,0,8,23798,23147,24746,5,24634,1,1,1,1
0,0,1,1,0,0,0,0,11,23799,23148,24747,5,24635,1,1,1,1
0,0,1,1,0,0,0,0,1,23800,23149,24748,5,24636,1,1,1,1
0,0,1,1,0,0,0,0,3,23801,23150,24749,5,24637,1,1,1,1
0,0,1,1,0,2,0,0,3,23802,23151,24750,13443,24638,1,1,1,1
0,0,1,1,0,0,0,0,4,23803,23152,24751,5,24638,1,1,1,1
0,0,1,1,0,1,0,0,4,23804,23153,24752,5,24639,1,1,1,1
0,0,1,1,0,0,0,0,6,23805,23154,24753,5,24640,1,1,1,1
0,0,1,1,0,0,0,0,4,23806,21564,24754,5,24641,1,1,1,1
0,0,1,1,0,0,0,0,2,23807,23155,24755,5,24642,1,1,1,1
0,0,1,1,0,0,0,0,5,23808,23156,24756,5,24643,1,1,1,1
0,0,1,1,0,0,0,0,10,23809,23157,24757,5,24644,1,1,1,1
0,0,1,1,0,38,0,96,103,23810,23158,24758,13444,24645,4744,1,1,1
0,0,1,1,0,0,0,0,6,23811,23159,24759,5,24646,1,1,1,1
0,0,1,1,0,0,0,0,6,23812,23160,24760,5,24647,1,1,1,1
0,0,1,1,0,0,0,0,5,23813,23161,24761,5,24648,1,1,1,1
0,0,1,1,0,2,0,0,3,23814,23162,24762,13445,24649,1,1,1,1
0,0,1,1,99,633,0,106,104,23815,23163,24763,13446,24650,1,1,1,1
0,0,1,1,0,0,0,0,4,23816,23164,24764,5,24651,1,1,1,1
0,0,1,1,100,144,0,28,20,23817,23165,24765,13447,24652,1,1,1,1
0,0,1,1,0,0,0,0,3,23818,23166,24766,5,24653,1,1,1,1
0,0,1,1,0,0,0,0,6,23819,23167,24767,5,24654,1,1,1,1
0,0,1,1,0,0,0,0,4,12490,23168,24768,5,24655,1,1,1,1
0,0,1,1,0,0,0,0,8,23820,23169,24769,5,24656,1,1,1,1
0,0,1,1,0,0,0,0,6,23821,23170,24770,5,24657,1,1,1,1
0,0,1,1,0,0,0,0,10,23822,23171,24771,5,24658,1,1,1,1
0,0,1,1,324,367,1,11,12,23823,14480,24772,13448,24659,4745,1,1,1
0,0,1,1,0,0,0,0,4,23824,23172,24773,5,24660,1,1,1,1
0,0,1,1,0,0,0,0,3,23821,21726,24774,5,24661,1,1,1,1
0,0,1,1,0,0,0,0,9,23825,23173,24775,5,24662,1,1,1,1
0,0,1,1,0,0,0,0,2,23821,23174,24776,5,24663,1,1,1,1
0,0,1,1,0,0,0,0,12,23826,23175,24777,5,24664,1,1,1,1
0,0,1,1,0,0,0,0,20,23809,23176,24778,5,24665,1,1,1,1
0,0,1,1,0,0,0,0,6,23827,23177,24779,5,24666,1,1,1,1
0,0,1,1,0,9,0,0,2,23828,23178,24780,13449,24667,1,1,1,1
0,0,1,1,0,2,0,0,2,23829,23179,24781,13450,24668,1,1,1,1
0,0,1,1,0,0,0,0,9,23830,23180,24782,5,24669,1,1,1,1
0,0,1,1,0,0,0,0,6,23831,23181,24783,5,24670,1,1,1,1
0,0,1,1,0,0,0,0,2,23832,13406,24784,5,24671,1,1,1,1
0,0,1,1,0,0,0,0,5,23833,23182,24785,5,24672,1,1,1,1
0,0,1,1,0,0,0,0,3,23834,23183,24786,5,24673,1,1,1,1
0,0,1,1,0,2,0,0,3,23835,23184,24787,13451,24674,1,1,1,1
0,0,1,1,0,0,0,0,8,23836,23185,24788,5,24675,1,1,1,1
0,0,1,1,0,0,0,0,3,23837,23186,24789,5,24676,1,1,1,1
0,0,1,1,15,34,0,48,75,23838,23187,24790,13452,24677,1,1,1,1
0,0,1,1,0,0,0,0,4,23839,23188,24791,5,24678,1,1,1,1
0,0,1,1,0,0,0,0,3,23840,23189,24792,5,24679,1,1,1,1
0,0,1,1,0,0,0,0,10,23841,23190,24793,5,24680,1,1,1,1
0,0,1,1,0,0,0,0,1,23842,23191,24794,5,24681,1,1,1,1
0,0,1,1,0,0,0,0,1,23843,23192,24795,5,24682,1,1,1,1
0,0,1,1,0,0,0,0,7,23844,23193,24796,5,24683,1,1,1,1
0,0,1,1,0,2,0,0,4,23845,23194,24797,13453,24684,1,1,1,1
0,0,1,1,0,0,0,0,3,23846,23195,24798,5,24685,1,1,1,1
0,0,1,1,0,0,0,0,1,23847,23196,24799,5,24686,1,1,1,1
0,0,1,1,0,0,0,0,2,23848,23197,24800,5,24687,1,1,1,1
0,0,1,1,0,2,0,0,4,11487,23198,24801,13454,24688,1,1,1,1
0,0,1,1,0,0,0,0,13,23849,23199,24802,5,24689,1,1,1,1
0,0,1,1,0,0,0,0,2,23850,23200,24803,5,24690,1,1,1,1
0,0,1,1,0,0,0,0,9,23851,23201,24804,5,24690,1,1,1,1
0,0,1,1,4,124,0,1,4,23852,23202,24805,13455,24691,4746,1,1,1
0,0,1,1,0,2,0,0,2,23853,23203,24806,13456,24692,1,1,1,1
0,0,1,1,0,0,0,0,2,23854,22324,24807,5,24693,1,1,1,1
0,0,1,1,0,0,0,0,3,23848,23204,24808,5,24694,1,1,1,1
0,0,1,1,0,0,0,0,1,23855,23205,24809,5,24695,1,1,1,1
0,0,1,1,0,0,0,0,7,23856,23206,24810,5,24696,1,1,1,1
0,0,1,1,0,0,0,0,2,23857,23207,24811,5,24697,1,1,1,1
0,0,1,1,0,0,0,0,3,23858,23208,24812,5,24698,1,1,1,1
0,0,1,1,0,2,0,0,2,23859,23209,24813,13457,24699,1,1,1,1
0,0,1,1,0,0,0,0,2,23860,23210,24814,5,24700,1,1,1,1
0,0,1,1,0,0,0,0,5,23861,23211,24815,5,24701,1,1,1,1
0,0,1,1,0,0,0,0,14,23862,23212,24816,5,24702,1,1,1,1
0,0,1,1,1,32,0,69,66,23863,23213,24817,13458,24703,4747,1,1,1
0,0,1,1,0,0,0,0,8,23864,23214,24818,5,24704,1,1,1,1
0,0,1,1,37,295,0,90,30,23865,23215,24819,13459,24705,1,1,1,1
0,0,1,1,0,0,0,0,1,23866,23216,24820,5,24706,1,1,1,1
0,0,1,1,5,75,0,163,197,23867,23217,24821,13460,24706,4748,1,1,1
0,0,1,1,0,0,0,0,2,23868,23218,24822,5,24707,1,1,1,1
0,0,1,1,0,0,0,0,5,23869,23219,24823,5,24707,1,1,1,1
0,0,1,1,0,10,0,0,1,23870,23220,24824,13461,24708,1,1,1,1
0,0,1,1,0,1,0,0,1,23871,23221,24825,5,24709,1,1,1,1
0,0,1,1,0,0,0,0,1,23872,23222,24826,5,24710,1,1,1,1
0,0,1,1,0,0,0,0,2,23873,23223,24827,5,24711,1,1,1,1
0,0,1,1,0,0,0,0,4,10601,23224,24828,5,24712,1,1,1,1
0,0,1,1,0,0,0,0,7,23874,23225,24829,5,24713,1,1,1,1
0,0,1,1,0,0,0,0,4,23875,23226,24830,5,24714,1,1,1,1
0,0,1,1,0,0,0,0,13,23876,23008,24831,5,24715,1,1,1,1
0,0,1,1,1,0,0,2,2,23877,23227,24832,13462,24716,1,1,1,1
0,0,1,1,0,0,0,0,2,23878,17115,24833,5,24717,1,1,1,1
0,0,1,1,0,0,0,0,4,23879,23228,24834,5,24718,1,1,1,1
0,0,1,1,0,0,0,0,4,23880,23229,24835,5,24719,1,1,1,1
0,0,1,1,0,0,0,0,5,23881,23230,24836,5,24720,1,1,1,1
0,0,1,1,0,0,0,0,8,23882,23231,24837,5,24721,1,1,1,1
0,0,1,1,0,0,0,0,8,23883,23232,24838,5,24722,1,1,1,1
0,0,1,1,0,0,0,0,2,23884,19960,24839,5,24723,1,1,1,1
0,0,1,1,0,1,0,0,2,23885,23233,24840,5,24724,1,1,1,1
0,0,1,1,5,35,0,34,5,23886,23234,24841,5,24725,1,1,1,1
0,0,1,1,0,0,0,0,12,23887,23235,24842,5,24726,1,1,1,1
0,0,1,1,0,0,0,0,10,23888,23236,24843,5,24727,1,1,1,1
0,0,1,1,0,2,0,0,3,23889,23237,24844,13463,24728,1,1,1,1
0,0,1,1,0,0,0,0,6,23890,23238,24845,5,24729,1,1,1,1
0,0,1,1,0,0,0,0,2,23891,23239,24846,5,24730,1,1,1,1
0,0,1,1,0,0,0,0,4,23892,23240,24847,5,24731,1,1,1,1
0,0,1,1,0,0,0,0,4,23893,23241,24848,5,24732,1,1,1,1
0,0,1,1,0,0,0,0,8,23894,23242,24849,5,24733,1,1,1,1
0,0,1,1,0,0,0,0,6,9951,22844,24850,5,24734,1,1,1,1
0,0,1,1,0,0,0,0,1,19190,23243,24851,5,24735,1,1,1,1
0,0,1,1,0,2,0,0,7,23895,23244,24852,13464,24736,1,1,1,1
0,0,1,1,0,0,0,0,3,23896,23245,24853,5,24737,1,1,1,1
0,0,1,1,0,0,0,0,3,23897,23246,24854,5,24738,1,1,1,1
0,0,1,1,0,0,0,0,3,23898,23247,24855,5,24738,1,1,1,1
0,0,1,1,0,0,0,0,2,23899,23248,24856,5,24739,1,1,1,1
